Unnamed: 0,ProductName,Price,Quantity,CustomerNo,Country,Date_day,Date_month,Date_year 
515052,621,12.86,6,16519.0,21,7,0,0
515053,627,11.12,10,16519.0,21,7,0,0
515054,279,18.96,2,16519.0,21,7,0,0
515055,325,16.35,2,16519.0,21,7,0,0
515056,1291,10.69,2,12071.0,21,7,0,0
515057,2321,10.69,2,12071.0,21,7,0,0
515058,1688,10.69,3,12071.0,21,7,0,0
515059,410,10.69,3,12071.0,21,7,0,0
515060,1593,12.82,1,12071.0,21,7,0,0
515061,1585,12.82,1,12071.0,21,7,0,0
515062,1587,12.82,1,12071.0,21,7,0,0
515063,837,10.69,1,12071.0,21,7,0,0
515064,2565,14.57,1,12071.0,21,7,0,0
515065,734,10.69,1,12071.0,21,7,0,0
515066,1807,12.82,1,12071.0,21,7,0,0
515067,1965,17.19,1,12071.0,21,7,0,0
515068,649,12.82,1,12071.0,21,7,0,0
515069,1675,12.82,1,12071.0,21,7,0,0
515070,2400,12.82,3,12071.0,21,7,0,0
515071,2655,11.95,2,12071.0,21,7,0,0
515072,2393,11.95,1,12071.0,21,7,0,0
515073,1964,11.95,1,12071.0,21,7,0,0
515074,1056,11.12,1,12071.0,21,7,0,0
515075,283,11.12,1,12071.0,21,7,0,0
515076,364,14.57,4,12071.0,21,7,0,0
515077,2026,14.57,3,12071.0,21,7,0,0
515078,84,12.82,1,12071.0,21,7,0,0
515079,590,13.69,1,12071.0,21,7,0,0
515080,2340,13.69,1,12071.0,21,7,0,0
515081,1044,14.57,1,12071.0,21,7,0,0
515082,352,13.69,1,12071.0,21,7,0,0
515083,368,12.82,1,12071.0,21,7,0,0
515084,1816,12.82,2,12071.0,21,7,0,0
515085,2543,16.31,1,12071.0,21,7,0,0
515086,2242,16.31,3,12071.0,21,7,0,0
515087,1878,12.82,1,12071.0,21,7,0,0
515088,2391,12.82,3,12071.0,21,7,0,0
515089,146,12.82,5,12071.0,21,7,0,0
515090,2096,12.82,5,12071.0,21,7,0,0
515091,1939,18.06,1,12071.0,21,7,0,0
515092,1729,12.82,3,12071.0,21,7,0,0
515093,1741,12.82,5,12071.0,21,7,0,0
515094,6,11.56,4,12071.0,21,7,0,0
515095,8,11.56,4,12071.0,21,7,0,0
515096,7,11.56,9,12071.0,21,7,0,0
515097,2061,13.69,1,12071.0,21,7,0,0
515098,2062,13.69,1,12071.0,21,7,0,0
515099,133,12.82,4,12071.0,21,7,0,0
515100,704,11.56,3,12071.0,21,7,0,0
515101,2212,16.31,2,12071.0,21,7,0,0
515102,1971,16.31,1,12071.0,21,7,0,0
515103,2550,12.82,3,12071.0,21,7,0,0
515104,2526,12.82,1,12071.0,21,7,0,0
515105,2523,12.82,2,12071.0,21,7,0,0
515106,2213,11.95,2,12071.0,21,7,0,0
515107,2254,11.95,1,12071.0,21,7,0,0
515108,2255,11.95,2,12071.0,21,7,0,0
515109,583,12.82,21,12071.0,21,7,0,0
515110,656,16.31,1,12071.0,21,7,0,0
515111,843,15.44,3,12071.0,21,7,0,0
515112,2430,16.31,2,12071.0,21,7,0,0
515113,1597,18.93,2,12071.0,21,7,0,0
515114,287,18.06,2,12071.0,21,7,0,0
515115,736,13.69,1,12071.0,21,7,0,0
515116,1201,16.31,1,12071.0,21,7,0,0
515117,632,14.57,1,12071.0,21,7,0,0
515118,1880,14.57,2,12071.0,21,7,0,0
515119,1012,14.57,1,12071.0,21,7,0,0
515120,1851,14.57,1,12071.0,21,7,0,0
515121,42,16.31,3,12071.0,21,7,0,0
515122,2604,13.69,3,12071.0,21,7,0,0
515123,1325,14.57,7,12071.0,21,7,0,0
515124,2588,13.69,4,12071.0,21,7,0,0
515125,1780,14.57,7,12071.0,21,7,0,0
515126,2198,13.3,1,12071.0,21,7,0,0
515127,1635,11.56,12,12071.0,21,7,0,0
515128,1636,11.56,2,12071.0,21,7,0,0
515129,2229,12.82,1,12071.0,21,7,0,0
515130,2421,12.82,3,12071.0,21,7,0,0
515131,2392,12.82,11,12071.0,21,7,0,0
515132,729,16.31,2,12071.0,21,7,0,0
515133,2202,16.31,1,12071.0,21,7,0,0
515134,1087,18.06,1,12071.0,21,7,0,0
515135,2599,18.06,2,12071.0,21,7,0,0
515136,1088,16.31,1,12071.0,21,7,0,0
515137,2600,16.31,1,12071.0,21,7,0,0
515138,2017,13.69,1,12071.0,21,7,0,0
515139,2016,14.57,2,12071.0,21,7,0,0
515140,2329,14.57,12,12071.0,21,7,0,0
515141,2464,12.82,1,12071.0,21,7,0,0
515142,1225,11.95,1,12071.0,21,7,0,0
515143,413,18.93,2,12071.0,21,7,0,0
515144,2377,18.93,3,12071.0,21,7,0,0
515145,1700,12.82,1,12071.0,21,7,0,0
515146,1941,13.69,2,12071.0,21,7,0,0
515147,14,12.82,1,12071.0,21,7,0,0
515148,919,18.06,1,12071.0,21,7,0,0
515149,2613,18.06,8,12071.0,21,7,0,0
515150,857,16.31,2,12071.0,21,7,0,0
515151,688,16.31,1,12071.0,21,7,0,0
515152,498,15.44,1,12071.0,21,7,0,0
515153,2306,15.44,1,12071.0,21,7,0,0
515154,731,15.44,1,12071.0,21,7,0,0
515155,2097,15.44,2,12071.0,21,7,0,0
515156,2309,15.44,1,12071.0,21,7,0,0
515157,181,11.95,1,12071.0,21,7,0,0
515158,183,12.82,1,12071.0,21,7,0,0
515159,186,12.82,2,12071.0,21,7,0,0
515160,1026,18.93,2,12071.0,21,7,0,0
515161,374,12.82,1,12071.0,21,7,0,0
515162,2616,12.82,3,12071.0,21,7,0,0
515163,1181,11.95,1,12071.0,21,7,0,0
515164,1490,11.95,1,12071.0,21,7,0,0
515165,196,11.95,2,12071.0,21,7,0,0
515166,197,13.69,4,12071.0,21,7,0,0
515167,448,11.95,1,12071.0,21,7,0,0
515168,2427,11.95,2,12071.0,21,7,0,0
515169,1997,13.69,2,12071.0,21,7,0,0
515170,639,16.31,1,12071.0,21,7,0,0
515171,2385,16.31,1,12071.0,21,7,0,0
515172,1317,14.57,2,12071.0,21,7,0,0
515173,713,12.82,1,12071.0,21,7,0,0
515174,710,12.82,1,12071.0,21,7,0,0
515175,1913,11.95,2,12071.0,21,7,0,0
515176,2556,11.95,5,12071.0,21,7,0,0
515177,2536,12.82,5,12071.0,21,7,0,0
515178,584,10.69,10,12071.0,21,7,0,0
515179,585,10.69,7,12071.0,21,7,0,0
515180,587,10.69,6,12071.0,21,7,0,0
515181,2386,13.3,3,12071.0,21,7,0,0
515182,1641,13.3,1,12071.0,21,7,0,0
515183,804,12.82,2,12071.0,21,7,0,0
515184,730,10.69,1,12071.0,21,7,0,0
515185,445,13.69,1,12071.0,21,7,0,0
515186,1744,14.57,2,12071.0,21,7,0,0
515187,1360,14.57,1,12071.0,21,7,0,0
515188,1884,13.69,2,12071.0,21,7,0,0
515189,1213,13.69,3,12071.0,21,7,0,0
515190,2098,13.69,4,12071.0,21,7,0,0
515191,1013,13.69,3,12071.0,21,7,0,0
515192,1286,13.69,3,12071.0,21,7,0,0
515193,1881,13.69,1,12071.0,21,7,0,0
515194,1202,13.69,1,12071.0,21,7,0,0
515195,1983,11.95,1,12071.0,21,7,0,0
515196,239,18.06,2,12071.0,21,7,0,0
515197,2641,12.82,7,12071.0,21,7,0,0
515198,2093,16.31,1,12071.0,21,7,0,0
515199,2481,12.82,3,12071.0,21,7,0,0
515200,2480,12.82,3,12071.0,21,7,0,0
515201,996,11.95,1,12071.0,21,7,0,0
515202,1281,11.95,1,12071.0,21,7,0,0
515203,1279,11.95,1,12071.0,21,7,0,0
515204,1280,11.95,1,12071.0,21,7,0,0
515205,558,14.57,1,12071.0,21,7,0,0
515206,2555,18.06,2,12071.0,21,7,0,0
515207,331,12.82,3,12071.0,21,7,0,0
515208,1945,12.82,2,12071.0,21,7,0,0
515209,2115,11.12,3,12071.0,21,7,0,0
515210,2113,11.12,4,12071.0,21,7,0,0
515211,2112,11.12,6,12071.0,21,7,0,0
515212,2408,13.69,4,12071.0,21,7,0,0
515213,1973,16.31,2,12071.0,21,7,0,0
515214,2310,11.95,4,12071.0,21,7,0,0
515215,1290,11.95,2,12071.0,21,7,0,0
515216,2390,11.95,1,12071.0,21,7,0,0
515217,2182,12.82,1,12071.0,21,7,0,0
515218,2178,12.82,1,12071.0,21,7,0,0
515219,1614,11.12,2,12071.0,21,7,0,0
515220,1633,11.56,1,12071.0,21,7,0,0
515221,1613,11.12,1,12071.0,21,7,0,0
515222,1619,11.12,3,12071.0,21,7,0,0
515223,1617,11.12,5,12071.0,21,7,0,0
515224,1605,11.12,3,12071.0,21,7,0,0
515225,1611,11.12,2,12071.0,21,7,0,0
515226,1609,11.12,1,12071.0,21,7,0,0
515227,1612,11.12,1,12071.0,21,7,0,0
515228,1491,12.82,2,12071.0,21,7,0,0
515229,2544,12.82,8,12071.0,21,7,0,0
515230,909,12.82,5,12071.0,21,7,0,0
515231,214,11.12,1,12071.0,21,7,0,0
515232,2530,11.12,1,12071.0,21,7,0,0
515233,2048,11.12,1,12071.0,21,7,0,0
515234,1922,15.44,1,12071.0,21,7,0,0
515235,560,10.69,2,12071.0,21,7,0,0
515236,559,10.69,2,12071.0,21,7,0,0
515237,497,13.69,1,12071.0,21,7,0,0
515238,1748,13.69,1,12071.0,21,7,0,0
515239,415,13.69,1,12071.0,21,7,0,0
515240,73,13.69,2,12071.0,21,7,0,0
515241,2033,13.69,2,12071.0,21,7,0,0
515242,2040,13.69,2,12071.0,21,7,0,0
515243,1660,16.31,4,12071.0,21,7,0,0
515244,1658,16.31,1,12071.0,21,7,0,0
515245,1657,13.27,22,12071.0,21,7,0,0
515246,1655,16.31,1,12071.0,21,7,0,0
515247,1654,16.31,1,12071.0,21,7,0,0
515248,813,12.82,2,12071.0,21,7,0,0
515249,1298,12.82,2,12071.0,21,7,0,0
515250,397,12.82,2,12071.0,21,7,0,0
515251,1476,15.44,3,12071.0,21,7,0,0
515252,1719,13.69,2,12071.0,21,7,0,0
515253,987,18.06,3,12071.0,21,7,0,0
515254,243,18.06,1,12071.0,21,7,0,0
515255,1209,18.93,7,12071.0,21,7,0,0
515256,1433,16.31,2,12071.0,21,7,0,0
515257,1671,18.93,2,12071.0,21,7,0,0
515258,1464,11.12,1,12071.0,21,7,0,0
515259,564,14.57,2,12071.0,21,7,0,0
515260,565,13.69,1,12071.0,21,7,0,0
515261,563,14.57,2,12071.0,21,7,0,0
515262,873,13.69,1,12071.0,21,7,0,0
515263,872,14.57,1,12071.0,21,7,0,0
515264,27,14.57,1,12071.0,21,7,0,0
515265,1843,11.95,6,12071.0,21,7,0,0
515266,122,11.12,5,12071.0,21,7,0,0
515267,120,11.12,4,12071.0,21,7,0,0
515268,2384,11.12,1,12071.0,21,7,0,0
515269,1166,11.08,2,12071.0,21,7,0,0
515270,1177,13.69,3,12071.0,21,7,0,0
515271,1594,18.93,1,12071.0,21,7,0,0
515272,1704,13.69,6,12071.0,21,7,0,0
515273,2513,12.82,8,12071.0,21,7,0,0
515274,2361,11.95,1,12071.0,21,7,0,0
515275,436,14.57,1,12071.0,21,7,0,0
515276,435,16.31,6,12071.0,21,7,0,0
515277,434,18.93,1,12071.0,21,7,0,0
515278,655,18.93,1,12071.0,21,7,0,0
515279,1367,12.82,4,12071.0,21,7,0,0
515280,1310,13.69,4,12071.0,21,7,0,0
515281,2335,11.95,1,12071.0,21,7,0,0
515282,1868,11.95,13,12071.0,21,7,0,0
515283,1314,13.69,2,12071.0,21,7,0,0
515284,983,18.93,1,12071.0,21,7,0,0
515285,2636,13.69,2,12071.0,21,7,0,0
515286,2633,13.69,1,12071.0,21,7,0,0
515287,943,14.57,3,12071.0,21,7,0,0
515288,1379,11.95,2,12071.0,21,7,0,0
515289,62,13.69,2,12071.0,21,7,0,0
515290,63,13.69,1,12071.0,21,7,0,0
515291,23,14.57,1,12071.0,21,7,0,0
515292,1405,14.57,4,12071.0,21,7,0,0
515293,861,11.95,1,12071.0,21,7,0,0
515294,862,11.95,1,12071.0,21,7,0,0
515295,802,12.82,1,12071.0,21,7,0,0
515296,881,16.31,3,12071.0,21,7,0,0
515297,878,16.31,2,12071.0,21,7,0,0
515298,2571,16.31,1,12071.0,21,7,0,0
515299,1153,12.82,1,12071.0,21,7,0,0
515300,1171,13.69,1,12071.0,21,7,0,0
515301,1172,12.82,3,12071.0,21,7,0,0
515302,1227,13.69,2,12071.0,21,7,0,0
515303,1573,16.31,1,12071.0,21,7,0,0
515304,1576,16.31,1,12071.0,21,7,0,0
515305,1574,16.31,4,12071.0,21,7,0,0
515306,19,12.82,1,12071.0,21,7,0,0
515307,242,11.95,4,12071.0,21,7,0,0
515308,241,11.95,2,12071.0,21,7,0,0
515309,358,14.57,1,12071.0,21,7,0,0
515310,2076,16.31,1,12071.0,21,7,0,0
515311,2075,16.31,1,12071.0,21,7,0,0
515312,774,11.56,3,12071.0,21,7,0,0
515313,1371,13.69,1,12071.0,21,7,0,0
515314,2439,11.95,3,12071.0,21,7,0,0
515315,1391,15.44,1,12071.0,21,7,0,0
515316,515,11.95,14,12071.0,21,7,0,0
515317,514,11.95,1,12071.0,21,7,0,0
515318,529,14.57,1,12071.0,21,7,0,0
515319,97,18.93,1,12071.0,21,7,0,0
515320,98,18.93,2,12071.0,21,7,0,0
515321,94,18.93,1,12071.0,21,7,0,0
515322,96,18.93,1,12071.0,21,7,0,0
515323,2570,14.57,1,12071.0,21,7,0,0
515324,1925,14.57,3,12071.0,21,7,0,0
515325,1411,12.82,1,12071.0,21,7,0,0
515326,1412,12.82,1,12071.0,21,7,0,0
515327,1271,14.57,3,12071.0,21,7,0,0
515328,1437,16.31,1,12071.0,21,7,0,0
515329,1365,11.12,25,12071.0,21,7,0,0
515330,1364,11.12,1,12071.0,21,7,0,0
515331,2470,11.56,2,12071.0,21,7,0,0
515332,2573,14.57,2,12071.0,21,7,0,0
515333,2575,14.57,1,12071.0,21,7,0,0
515334,75,11.56,1,12071.0,21,7,0,0
515335,1119,11.53,10,12071.0,21,7,0,0
515336,2266,17.19,2,12071.0,21,7,0,0
515337,1528,16.31,13,12071.0,21,7,0,0
515338,479,15.44,1,12071.0,21,7,0,0
515339,480,15.44,1,12071.0,21,7,0,0
515340,808,12.82,5,12071.0,21,7,0,0
515341,1152,13.69,2,12071.0,21,7,0,0
515342,1154,13.69,5,12071.0,21,7,0,0
515343,1120,15.44,2,12071.0,21,7,0,0
515344,1174,13.69,11,12071.0,21,7,0,0
515345,2574,12.82,1,12071.0,21,7,0,0
515346,246,12.82,1,12071.0,21,7,0,0
515347,691,12.82,1,12071.0,21,7,0,0
515348,1942,16.31,1,12071.0,21,7,0,0
515349,1529,13.69,2,12071.0,21,7,0,0
515350,1618,11.12,1,12071.0,21,7,0,0
515351,809,12.82,1,12071.0,21,7,0,0
515352,1708,18.93,3,12071.0,21,7,0,0
515353,1400,11.12,1,12071.0,21,7,0,0
515354,1398,11.12,1,12071.0,21,7,0,0
515355,1396,11.12,1,12071.0,21,7,0,0
515356,1404,11.12,1,12071.0,21,7,0,0
515357,1399,11.12,1,12071.0,21,7,0,0
515358,1459,11.12,4,12071.0,21,7,0,0
515359,1458,11.12,1,12071.0,21,7,0,0
515360,1163,12.82,1,12071.0,21,7,0,0
515361,1710,13.69,2,12071.0,21,7,0,0
515362,1196,18.06,2,12071.0,21,7,0,0
515363,1847,13.69,2,12071.0,21,7,0,0
515364,1846,13.69,2,12071.0,21,7,0,0
515365,1850,13.69,2,12071.0,21,7,0,0
515366,1849,13.69,3,12071.0,21,7,0,0
515367,616,12.82,1,12071.0,21,7,0,0
515368,2650,13.69,1,12071.0,21,7,0,0
515369,17,12.82,3,12071.0,21,7,0,0
515370,876,18.06,1,12071.0,21,7,0,0
515371,875,18.06,1,12071.0,21,7,0,0
515372,2051,11.95,6,12071.0,21,7,0,0
515373,2050,11.95,8,12071.0,21,7,0,0
515374,2387,11.95,11,12071.0,21,7,0,0
515375,1179,11.95,2,12071.0,21,7,0,0
515376,1431,14.57,2,12071.0,21,7,0,0
515377,2416,11.95,5,12071.0,21,7,0,0
515378,2645,11.95,1,12071.0,21,7,0,0
515379,2652,11.95,2,12071.0,21,7,0,0
515380,2653,11.95,1,12071.0,21,7,0,0
515381,2637,11.95,3,12071.0,21,7,0,0
515382,1625,15.44,1,12071.0,21,7,0,0
515383,1624,10.25,1,12071.0,21,7,0,0
515384,1624,12.82,1,12071.0,21,7,0,0
515385,464,15.44,1,12071.0,21,7,0,0
515386,568,11.95,8,12071.0,21,7,0,0
515387,569,11.95,5,12071.0,21,7,0,0
515388,1016,11.95,12,12071.0,21,7,0,0
515389,1524,11.95,10,12071.0,21,7,0,0
515390,581,11.95,2,12071.0,21,7,0,0
515391,580,11.95,3,12071.0,21,7,0,0
515392,2029,11.95,3,12071.0,21,7,0,0
515393,582,11.95,1,12071.0,21,7,0,0
515394,1610,11.12,1,12071.0,21,7,0,0
515395,2186,18.06,3,12071.0,21,7,0,0
515396,59,12.82,5,12071.0,21,7,0,0
515397,2478,13.69,1,12071.0,21,7,0,0
515398,2374,14.57,1,12071.0,21,7,0,0
515399,743,14.57,6,12071.0,21,7,0,0
515400,599,14.57,1,12071.0,21,7,0,0
515401,1133,12.4,5,12071.0,21,7,0,0
515402,1135,12.4,1,12071.0,21,7,0,0
515403,492,13.69,17,12071.0,21,7,0,0
515404,494,13.69,2,12071.0,21,7,0,0
515405,1008,11.95,2,12071.0,21,7,0,0
515406,1389,14.57,2,12071.0,21,7,0,0
515407,513,11.95,7,12071.0,21,7,0,0
515408,1918,16.31,2,12071.0,21,7,0,0
515409,1919,16.31,2,12071.0,21,7,0,0
515410,1724,16.31,1,12071.0,21,7,0,0
515411,1927,16.31,6,12071.0,21,7,0,0
515412,972,12.82,1,12071.0,21,7,0,0
515413,967,13.69,1,12071.0,21,7,0,0
515414,954,12.82,1,12071.0,21,7,0,0
515415,2626,14.57,4,12071.0,21,7,0,0
515416,2628,13.69,1,12071.0,21,7,0,0
515417,2627,14.57,2,12071.0,21,7,0,0
515418,1099,16.31,1,12071.0,21,7,0,0
515419,2068,16.31,6,12071.0,21,7,0,0
515420,255,16.31,1,12071.0,21,7,0,0
515421,462,10.68,1,12071.0,21,7,0,0
515422,460,11.12,1,12071.0,21,7,0,0
515423,461,11.12,1,12071.0,21,7,0,0
515424,1122,12.82,6,12071.0,21,7,0,0
515425,101,18.06,1,12071.0,21,7,0,0
515426,105,18.06,3,12071.0,21,7,0,0
515427,102,18.06,2,12071.0,21,7,0,0
515428,40,12.82,1,12071.0,21,7,0,0
515429,46,12.82,1,12071.0,21,7,0,0
515430,2039,13.69,1,12071.0,21,7,0,0
515431,2036,13.69,2,12071.0,21,7,0,0
515432,2031,13.69,3,12071.0,21,7,0,0
515433,2038,13.69,3,12071.0,21,7,0,0
515434,2032,13.69,1,12071.0,21,7,0,0
515435,1858,11.95,10,12071.0,21,7,0,0
515436,1416,16.31,1,12071.0,21,7,0,0
515437,1414,16.31,1,12071.0,21,7,0,0
515438,1415,16.31,5,12071.0,21,7,0,0
515439,1870,14.57,2,12071.0,21,7,0,0
515440,2357,11.95,2,12071.0,21,7,0,0
515441,2345,11.95,2,12071.0,21,7,0,0
515442,2344,11.95,1,12071.0,21,7,0,0
515443,1316,12.82,1,12071.0,21,7,0,0
515444,2151,13.69,6,12071.0,21,7,0,0
515445,1749,12.82,6,12071.0,21,7,0,0
515446,1030,18.93,1,12071.0,21,7,0,0
515447,2432,12.82,2,12071.0,21,7,0,0
515448,138,18.06,2,12071.0,21,7,0,0
515449,1770,16.31,1,12071.0,21,7,0,0
515450,1601,14.57,1,12071.0,21,7,0,0
515451,466,11.12,18,12071.0,21,7,0,0
515452,469,11.12,1,12071.0,21,7,0,0
515453,459,11.12,1,12071.0,21,7,0,0
515454,2591,16.31,1,12071.0,21,7,0,0
515455,1130,14.57,8,12071.0,21,7,0,0
515456,1208,19.8,4,12071.0,21,7,0,0
515457,1207,19.8,3,12071.0,21,7,0,0
515458,787,13.69,1,12071.0,21,7,0,0
515459,1134,12.4,9,12071.0,21,7,0,0
515460,1131,14.57,11,12071.0,21,7,0,0
515461,2442,18.93,2,12071.0,21,7,0,0
515462,528,14.57,1,12071.0,21,7,0,0
515463,525,14.57,2,12071.0,21,7,0,0
515464,2116,16.31,2,12071.0,21,7,0,0
515465,440,16.31,1,12071.0,21,7,0,0
515466,442,16.31,2,12071.0,21,7,0,0
515467,5,13.69,1,12071.0,21,7,0,0
515468,1620,11.95,1,12071.0,21,7,0,0
515469,2140,11.95,5,12071.0,21,7,0,0
515470,1662,16.31,7,12071.0,21,7,0,0
515471,158,15.44,1,12071.0,21,7,0,0
515472,1192,11.95,1,12071.0,21,7,0,0
515473,1191,11.95,1,12071.0,21,7,0,0
515474,1190,11.95,1,12071.0,21,7,0,0
515475,1189,11.95,1,12071.0,21,7,0,0
515476,1187,11.95,1,12071.0,21,7,0,0
515477,1188,11.95,1,12071.0,21,7,0,0
515478,573,18.93,1,12071.0,21,7,0,0
515479,1430,17.19,2,12071.0,21,7,0,0
515480,34,14.57,1,12071.0,21,7,0,0
515481,1242,13.69,11,12071.0,21,7,0,0
515482,1241,11.95,3,12071.0,21,7,0,0
515483,1240,11.95,1,12071.0,21,7,0,0
515484,527,13.69,1,12071.0,21,7,0,0
515485,526,13.69,1,12071.0,21,7,0,0
515486,463,11.12,1,12071.0,21,7,0,0
515487,1998,11.11,1,12071.0,21,7,0,0
515488,1756,11.95,1,12071.0,21,7,0,0
515489,1141,14.57,1,12071.0,21,7,0,0
515490,2358,11.95,1,12071.0,21,7,0,0
515491,938,11.95,2,12071.0,21,7,0,0
515492,935,11.95,1,12071.0,21,7,0,0
515493,487,16.31,1,12071.0,21,7,0,0
515494,1713,14.57,1,12071.0,21,7,0,0
515495,1670,18.93,2,12071.0,21,7,0,0
515496,2108,11.95,4,12071.0,21,7,0,0
515497,2107,11.12,6,12071.0,21,7,0,0
515498,859,11.95,3,12071.0,21,7,0,0
515499,1373,13.69,2,12071.0,21,7,0,0
515500,1193,13.69,1,12071.0,21,7,0,0
515501,1149,11.98,4,12071.0,21,7,0,0
515502,626,17.19,4,12071.0,21,7,0,0
515503,2181,11.12,1,12071.0,21,7,0,0
515504,2211,11.95,1,12071.0,21,7,0,0
515505,2512,18.93,1,12071.0,21,7,0,0
515506,2223,18.93,4,12071.0,21,7,0,0
515507,2218,18.93,1,12071.0,21,7,0,0
515508,2225,18.93,2,12071.0,21,7,0,0
515509,2215,12.82,4,12071.0,21,7,0,0
515510,2131,11.95,1,12071.0,21,7,0,0
515511,1640,11.11,2,12071.0,21,7,0,0
515512,1639,11.11,2,12071.0,21,7,0,0
515513,2010,11.12,2,12071.0,21,7,0,0
515514,2013,11.12,3,12071.0,21,7,0,0
515515,2643,18.06,1,12071.0,21,7,0,0
515516,99,14.57,1,12071.0,21,7,0,0
515517,218,11.56,3,12071.0,21,7,0,0
515518,854,14.57,2,12071.0,21,7,0,0
515519,1525,14.57,1,12071.0,21,7,0,0
515520,1432,12.82,1,12071.0,21,7,0,0
515521,1432,12.82,1,12071.0,21,7,0,0
515522,1432,12.82,1,12071.0,21,7,0,0
515523,944,12.82,1,12071.0,21,7,0,0
515524,1445,12.82,2,12071.0,21,7,0,0
515525,1407,11.95,4,12071.0,21,7,0,0
515526,1406,15.44,1,12071.0,21,7,0,0
515527,2000,18.06,2,12071.0,21,7,0,0
515528,1293,18.06,6,12071.0,21,7,0,0
515529,829,18.93,2,12071.0,21,7,0,0
515530,511,14.57,2,12071.0,21,7,0,0
515531,510,13.69,9,12071.0,21,7,0,0
515532,504,13.69,2,12071.0,21,7,0,0
515533,1775,14.57,2,12071.0,21,7,0,0
515534,2663,10.69,4,12071.0,21,7,0,0
515535,1185,11.11,1,12071.0,21,7,0,0
515536,714,11.12,1,12071.0,21,7,0,0
515537,516,18.93,1,12071.0,21,7,0,0
515538,2341,11.95,1,12071.0,21,7,0,0
515539,2070,15.44,6,12071.0,21,7,0,0
515540,2139,14.57,4,12071.0,21,7,0,0
515541,2150,12.82,2,12071.0,21,7,0,0
515542,2144,12.82,2,12071.0,21,7,0,0
515543,2163,18.06,2,12071.0,21,7,0,0
515544,2162,12.82,3,12071.0,21,7,0,0
515545,830,11.12,2,12071.0,21,7,0,0
515546,846,11.12,1,12071.0,21,7,0,0
515547,44,11.98,1,12071.0,21,7,0,0
515548,43,11.98,2,12071.0,21,7,0,0
515549,2326,12.82,1,12071.0,21,7,0,0
515550,2338,12.82,3,12071.0,21,7,0,0
515551,2324,11.95,1,12071.0,21,7,0,0
515552,923,16.31,1,12071.0,21,7,0,0
515553,610,15.44,1,12071.0,21,7,0,0
515554,398,11.12,1,12071.0,21,7,0,0
515555,1783,18.93,1,12071.0,21,7,0,0
515556,1274,12.82,2,12071.0,21,7,0,0
515557,2708,11.95,2,12071.0,21,7,0,0
515558,370,13.69,1,12071.0,21,7,0,0
515559,1100,13.69,1,12071.0,21,7,0,0
515560,2363,13.69,4,12071.0,21,7,0,0
515561,1470,13.69,2,12071.0,21,7,0,0
515562,1129,14.57,1,12071.0,21,7,0,0
515563,1128,14.57,1,12071.0,21,7,0,0
515564,2601,14.57,1,12071.0,21,7,0,0
515565,1513,12.14,6,12071.0,21,7,0,0
515566,143,12.82,32,12071.0,21,7,0,0
515567,614,18.06,1,12071.0,21,7,0,0
515568,1473,18.06,1,12071.0,21,7,0,0
515569,2303,12.43,3,12071.0,21,7,0,0
515570,1147,12.43,5,12071.0,21,7,0,0
515571,2334,11.95,3,12071.0,21,7,0,0
515572,2197,13.3,1,12071.0,21,7,0,0
515573,78,11.56,1,12071.0,21,7,0,0
515574,533,18.06,1,12071.0,21,7,0,0
515575,834,11.12,2,12071.0,21,7,0,0
515576,2699,11.95,1,12071.0,21,7,0,0
515577,1004,18.93,1,12071.0,21,7,0,0
515578,554,18.93,1,12071.0,21,7,0,0
515579,2057,18.93,1,12071.0,21,7,0,0
515580,69,14.57,1,12071.0,21,7,0,0
515581,2238,11.95,1,12071.0,21,7,0,0
515582,2090,11.95,2,12071.0,21,7,0,0
515583,2087,11.95,1,12071.0,21,7,0,0
515584,2477,12.82,3,12071.0,21,7,0,0
515585,2102,12.82,1,12071.0,21,7,0,0
515586,555,12.82,1,12071.0,21,7,0,0
515587,1194,18.06,1,12071.0,21,7,0,0
515588,271,13.69,10,12071.0,21,7,0,0
515589,654,16.31,7,12071.0,21,7,0,0
515590,228,11.12,3,12071.0,21,7,0,0
515591,231,11.12,2,12071.0,21,7,0,0
515592,506,18.93,1,12071.0,21,7,0,0
515593,316,18.93,2,12071.0,21,7,0,0
515594,1127,14.57,1,12071.0,21,7,0,0
515595,2247,15.44,1,12071.0,21,7,0,0
515596,2260,11.95,4,12071.0,21,7,0,0
515597,215,11.95,1,12071.0,21,7,0,0
515598,1778,19.8,1,12071.0,21,7,0,0
515599,1782,16.31,1,12071.0,21,7,0,0
515600,783,11.12,1,12071.0,21,7,0,0
515601,2333,11.12,2,12071.0,21,7,0,0
515602,2177,11.95,1,12071.0,21,7,0,0
515603,596,11.95,5,12071.0,21,7,0,0
515604,1581,11.95,1,12071.0,21,7,0,0
515605,1443,14.16,1,12071.0,21,7,0,0
515606,295,14.6,1,12071.0,21,7,0,0
515607,1105,14.6,1,12071.0,21,7,0,0
515608,1950,16.34,1,12071.0,21,7,0,0
515609,414,16.34,1,12071.0,21,7,0,0
515610,896,14.16,1,12071.0,21,7,0,0
515611,895,14.16,1,12071.0,21,7,0,0
515612,2534,15.47,1,12071.0,21,7,0,0
515613,670,11.95,1,12071.0,21,7,0,0
515614,666,11.95,1,12071.0,21,7,0,0
515615,669,11.95,1,12071.0,21,7,0,0
515616,612,11.95,1,12071.0,21,7,0,0
515617,1092,14.6,1,12071.0,21,7,0,0
