Unnamed: 0,TransactionNo,ProductNo,ProductName,Quantity,CustomerNo,Country,Date_day,Date_month,Date_year 
521331,537642,84884A,132,4,17642.0,21,5,0,0
494828,539958,22694,2626,1,13958.0,21,19,0,0
508975,538630,21111,2430,6,14565.0,21,10,0,0
526812,537065,20728,1382,10,12567.0,7,3,0,0
523869,537262,84985A,2196,4,15039.0,21,4,0,0
508336,538566,22078,2035,1,15566.0,21,10,0,0
500981,539437,84006,1407,4,13437.0,21,14,0,0
535828,536592,22620,59,2,16592.0,21,0,0,0
506266,538827,47503A,156,24,14298.0,21,11,0,0
513258,538349,22574,1179,1,16349.0,21,8,0,0
516822,538095,21217,1977,1,17097.0,17,7,0,0
520685,537638,22108,1719,1,15638.0,21,5,0,0
523468,537240,22952,77,4,16240.0,21,4,0,0
533330,536375,20679,801,6,17850.0,21,0,0,0
508720,538576,84879,162,8,14498.0,21,10,0,0
521962,537666,84912B,1100,5,13666.0,21,5,0,0
535510,536590,22114,1209,4,13065.0,21,0,0,0
512110,538198,22181,2361,12,17827.0,21,8,0,0
522609,537237,21313,1031,3,12237.0,21,4,0,0
530463,536982,21242,1974,1,14982.0,21,2,0,0
515594,538071,85152,1127,1,12071.0,21,7,0,0
525766,537434,22866,1134,14,17434.0,21,4,0,0
519529,537638,22846,408,1,15638.0,21,5,0,0
528296,537204,22154,120,12,15555.0,21,3,0,0
513620,538351,84031A,511,17,14351.0,21,8,0,0
503310,539250,10133,627,20,15157.0,21,13,0,0
525507,537434,21889,2641,5,17434.0,21,4,0,0
530630,536987,20615,360,1,17198.0,21,2,0,0
497766,539595,22727,105,1,15595.0,21,16,0,0
516910,537669,21723,106,12,16863.0,21,6,0,0
529099,536858,21731,1997,24,13520.0,19,2,0,0
531338,536618,22418,0,24,17017.0,21,1,0,0
527012,537128,22468,193,4,12841.0,21,3,0,0
521653,537653,22107,1841,1,17897.0,21,5,0,0
518144,537818,21531,1982,6,12766.0,16,6,0,0
532009,536742,21974,2156,1,16916.0,21,1,0,0
523361,537240,21908,558,2,16240.0,21,4,0,0
524543,537375,21986,1612,5,17019.0,21,4,0,0
514803,538048,84360,2436,36,15945.0,21,7,0,0
505682,538709,22190,1367,1,16442.0,21,11,0,0
531857,536690,21068,2524,6,17850.0,21,1,0,0
518751,537825,82483,2630,2,15005.0,21,6,0,0
522774,537237,22312,1576,1,12237.0,21,4,0,0
504942,539019,22095,1298,1,17551.0,21,12,0,0
534120,536488,22909,2140,1,17897.0,21,0,0,0
494334,539933,84991,78,24,15235.0,21,19,0,0
509651,538664,84970L,2303,24,14733.0,21,10,0,0
516480,538166,22272,879,1,17965.0,21,7,0,0
519933,537567,21034,2030,1,18119.0,21,5,0,0
516001,538116,85099B,1265,10,13327.0,21,7,0,0
522562,537237,20956,1878,2,12237.0,21,4,0,0
502281,539451,22845,2532,2,13451.0,21,14,0,0
532859,536821,21429,1941,1,17757.0,21,1,0,0
505693,538710,10133,627,20,18075.0,21,11,0,0
531859,536690,82486,20,4,17850.0,21,1,0,0
502802,539185,22277,636,3,16470.0,21,13,0,0
535028,536544,20867,1816,1,17544.0,21,0,0,0
530490,536982,22110,243,20,14982.0,21,2,0,0
516232,538153,21041,1971,2,13153.0,21,7,0,0
512432,538209,22441,1116,2,12748.0,21,8,0,0
521208,537641,21192,2588,2,13641.0,21,5,0,0
525028,537400,82494L,2643,6,17191.0,21,4,0,0
507117,538879,22555,1848,12,15392.0,21,11,0,0
496279,539738,22141,564,2,14738.0,21,17,0,0
513299,538349,22729,103,1,16349.0,21,8,0,0
521298,537642,22483,1942,1,17642.0,21,5,0,0
526052,537237,22622,401,1,12237.0,21,4,0,0
502363,539395,22423,2001,32,12471.0,8,14,0,0
518691,537823,22740,1858,3,15823.0,21,6,0,0
503024,539222,22386,1263,10,14621.0,21,13,0,0
496778,539752,22215,437,2,12515.0,21,17,0,0
535844,536592,22696,2627,1,16592.0,21,0,0,0
506462,538843,22653,422,1,16033.0,21,11,0,0
513002,538349,21107,657,1,16349.0,21,8,0,0
533937,536423,21479,2613,8,18085.0,21,0,0,0
532602,536796,22623,402,1,15574.0,21,1,0,0
514956,538067,22938,676,2,15288.0,21,7,0,0
526132,537240,85175,426,1,16240.0,21,4,0,0
529925,536876,21488,1999,1,12876.0,2,2,0,0
521785,537666,22502,1708,1,13666.0,21,5,0,0
508866,538626,22837,1207,6,17338.0,21,10,0,0
506503,538849,22439,75,1,14415.0,21,11,0,0
509051,538634,22574,1179,6,14085.0,21,10,0,0
500858,539437,22593,568,2,13437.0,21,14,0,0
532560,536796,84952B,281,1,15574.0,21,1,0,0
494905,539958,84509A,2163,8,13958.0,21,19,0,0
524347,537369,21928,1266,1,17860.0,21,4,0,0
518333,537823,90173,1646,2,15823.0,21,6,0,0
500682,539437,21383,1616,1,13437.0,21,14,0,0
530183,536947,21592,2019,24,13013.0,21,2,0,0
516760,538071,22654,715,3,12071.0,21,7,0,0
501691,539453,22594,569,9,14453.0,21,14,0,0
532251,536755,90200A,1905,1,14755.0,21,1,0,0
520800,537638,22595,1016,3,15638.0,21,5,0,0
522873,537237,22728,104,1,12237.0,21,4,0,0
498616,539492,22169,850,1,16492.0,21,16,0,0
508861,538626,72807C,2225,5,17338.0,21,10,0,0
525658,537434,22525,536,1,17434.0,21,4,0,0
495661,539708,20985,1164,1,16708.0,21,17,0,0
531619,536637,72818,566,1,18041.0,21,1,0,0
498308,539631,84912B,1100,1,14631.0,21,16,0,0
521119,537640,22553,1846,1,12640.0,7,5,0,0
529276,536864,22502,1708,2,16864.0,21,2,0,0
514228,537889,22086,1657,18,13319.0,21,7,0,0
529417,536874,21407,413,1,16891.0,21,2,0,0
504197,539044,22656,2527,2,15727.0,21,12,0,0
519048,537852,21870,1213,12,17340.0,21,6,0,0
508001,538524,46776C,2667,2,12524.0,8,10,0,0
532223,536754,20974,8,6,14449.0,21,1,0,0
532902,536833,22144,563,6,18239.0,21,1,0,0
507769,538524,21801,584,18,12524.0,8,10,0,0
529182,536862,22502,1708,2,15862.0,21,2,0,0
533477,536390,21094,2255,96,17511.0,21,0,0,0
503551,539281,22147,873,12,18176.0,21,13,0,0
525399,537434,21098,583,17,17434.0,21,4,0,0
527893,537192,21380,2644,1,16402.0,21,3,0,0
535099,536544,21564,1776,2,17544.0,21,0,0,0
516600,538171,20778,999,1,17530.0,21,7,0,0
529140,536861,22634,539,8,12427.0,8,2,0,0
498367,539637,21731,1997,1,14083.0,21,16,0,0
527901,537192,21878,1627,1,16402.0,21,3,0,0
532976,536839,22029,2371,36,15093.0,21,1,0,0
512267,538205,22228,417,1,12748.0,21,8,0,0
514162,537886,22568,876,4,15660.0,21,7,0,0
508592,538566,22960,1243,1,15566.0,21,10,0,0
533850,536412,20728,1382,3,17920.0,21,0,0,0
506230,538826,21188,42,1,12370.0,3,11,0,0
514760,538040,22577,2645,6,16520.0,21,7,0,0
517806,537781,22554,1850,1,17341.0,21,6,0,0
529805,536876,85232B,2141,3,12876.0,2,2,0,0
507233,538883,22899,525,1,14883.0,21,11,0,0
502987,539217,20713,1262,10,15394.0,21,13,0,0
529077,536856,22834,1130,12,13370.0,21,2,0,0
512360,538207,22834,1130,4,12748.0,21,8,0,0
497015,539745,21363,1200,1,17745.0,21,17,0,0
528042,537196,35924,1141,2,15426.0,21,3,0,0
497675,539587,85230E,2401,48,14298.0,21,16,0,0
521706,537655,21730,1039,3,15081.0,21,5,0,0
497821,539595,84559B,43,2,15595.0,21,16,0,0
509221,538638,22532,1402,2,17231.0,21,10,0,0
498464,539647,22752,2124,1,15460.0,21,16,0,0
530830,537025,22436,1,10,13025.0,21,2,0,0
513009,538349,21161,1275,2,16349.0,21,8,0,0
506945,538871,22314,1574,36,14051.0,21,11,0,0
522598,537237,21218,1993,1,12237.0,21,4,0,0
506588,538850,22623,402,3,16499.0,21,11,0,0
507943,538524,22717,461,1,12524.0,8,10,0,0
528050,537196,47559B,2449,2,15426.0,21,3,0,0
531678,536638,84970L,2303,12,16244.0,21,1,0,0
500683,539437,21385,1225,1,13437.0,21,14,0,0
533266,536365,84406B,651,8,17850.0,21,0,0,0
526162,C537373,22423,2001,-1,14487.0,21,4,0,0
504215,538896,84625C,340,24,16145.0,21,12,0,0
497547,539561,40016,551,48,16422.0,21,16,0,0
520912,537638,35965,936,2,15638.0,21,5,0,0
523157,537240,22571,2051,22,16240.0,21,4,0,0
494659,539958,85163A,2586,1,13958.0,21,19,0,0
517113,537690,21191,1325,17,13983.0,21,6,0,0
534575,536538,85199L,1309,10,14594.0,21,0,0,0
497172,539492,20724,1964,2,16492.0,21,16,0,0
505165,539044,22913,1930,6,15727.0,21,12,0,0
523010,537237,84970L,2303,1,12237.0,21,4,0,0
498142,539631,21264,2600,1,14631.0,21,16,0,0
531504,536632,21931,1273,10,14388.0,21,1,0,0
533039,536845,21821,1048,1,17961.0,21,1,0,0
528865,537225,22585,1624,5,12748.0,21,3,0,0
528135,537199,22633,1135,1,15894.0,21,3,0,0
525557,537434,22091,813,1,17434.0,21,4,0,0
526999,537126,85136C,1991,1,18118.0,21,3,0,0
508712,538567,22910,1662,12,13999.0,21,10,0,0
502040,539454,22113,1114,10,17377.0,21,14,0,0
528354,537207,22088,1653,1,17402.0,21,3,0,0
494265,539865,21137,287,48,15587.0,21,19,0,0
524526,537375,22551,1847,6,17019.0,21,4,0,0
517233,537738,22835,1208,4,17706.0,21,6,0,0
535650,536592,21638,184,1,16592.0,21,0,0,0
520821,537638,22669,1927,1,15638.0,21,5,0,0
524212,537362,72351B,2251,1,17596.0,21,4,0,0
500435,539436,22572,2050,1,16436.0,21,14,0,0
527774,537156,84406B,651,16,17858.0,21,3,0,0
514949,538065,20724,1964,10,13982.0,21,7,0,0
521485,537645,22029,2371,1,14645.0,21,5,0,0
497029,539740,22430,825,1,15740.0,21,17,0,0
521185,537640,20734,2285,4,12640.0,7,5,0,0
531540,536634,22457,1528,4,18041.0,21,1,0,0
532714,536800,22960,1243,6,14829.0,21,1,0,0
530538,536982,47559B,2449,5,14982.0,21,2,0,0
533025,536842,20726,1388,10,17552.0,21,1,0,0
496199,539737,22135,1464,2,14737.0,21,17,0,0
497529,539551,84050,1775,12,12721.0,7,16,0,0
528029,537196,85129D,232,1,15426.0,21,3,0,0
530321,536975,22086,1657,6,14911.0,5,2,0,0
516385,538156,84406B,651,8,15555.0,21,7,0,0
501098,539442,21481,857,6,16558.0,21,14,0,0
514723,538035,21907,1214,2,16065.0,21,7,0,0
506523,538849,20749,165,1,14415.0,21,11,0,0
514470,538007,22255,871,12,14355.0,21,7,0,0
498802,539461,22314,1574,3,17243.0,21,15,0,0
514179,537888,22398,1411,24,15358.0,21,7,0,0
517559,537772,22371,97,1,18043.0,21,6,0,0
531710,536639,22112,557,3,15111.0,21,1,0,0
512128,538198,22961,1242,4,17827.0,21,8,0,0
514734,538035,20728,1382,3,16065.0,21,7,0,0
530106,536945,47504K,828,2,14083.0,21,2,0,0
531531,536633,84380,2144,6,14901.0,21,1,0,0
523568,537240,90013C,1105,1,16240.0,21,4,0,0
524462,537374,22758,1315,3,17259.0,21,4,0,0
514801,538044,22812,1601,1,13044.0,21,7,0,0
507289,538884,22357,1284,1,15884.0,21,11,0,0
527833,537160,21870,1213,12,14161.0,21,3,0,0
522756,537237,22207,986,3,12237.0,21,4,0,0
524578,537376,21495,2308,25,16722.0,21,4,0,0
498787,C539644,22923,976,-2,12471.0,8,16,0,0
494499,539958,21110,1304,7,13958.0,21,19,0,0
516049,538146,21977,1633,24,15596.0,21,7,0,0
513975,538191,22423,2001,272,15061.0,21,8,0,0
515924,538104,21690,2270,6,17950.0,21,7,0,0
515640,538071,16235,1924,2,12071.0,21,7,0,0
522452,537659,22765,1540,23,18102.0,21,5,0,0
495248,539766,21889,2641,6,14092.0,21,18,0,0
535943,536592,70007,1193,1,16592.0,21,0,0,0
497929,539595,22133,1788,1,15595.0,21,16,0,0
510024,538369,90003D,668,1,17251.0,21,9,0,0
495863,539718,84913A,2363,1,14718.0,21,17,0,0
505717,538714,21018,240,1,14524.0,21,11,0,0
496203,539737,22197,1868,12,14737.0,21,17,0,0
509323,538645,85099B,1265,10,13269.0,21,10,0,0
519222,537868,22534,1404,24,12433.0,15,6,0,0
529888,536876,21174,1880,1,12876.0,2,2,0,0
521210,537641,21249,2657,1,13641.0,21,5,0,0
530513,536982,22556,1845,2,14982.0,21,2,0,0
532410,536782,21670,374,12,17567.0,21,1,0,0
521397,537643,22422,2470,1,16643.0,21,5,0,0
501988,539453,22107,1841,2,14453.0,21,14,0,0
526011,537441,22752,2124,2,13564.0,21,4,0,0
497907,539595,21949,2188,1,15595.0,21,16,0,0
524144,537354,22144,563,3,12748.0,21,4,0,0
536145,536592,22501,1707,2,16592.0,21,0,0,0
536220,536529,21258,2515,1,14237.0,21,0,0,0
524919,537395,21876,1881,1,15356.0,21,4,0,0
496205,539737,22200,984,1,14737.0,21,17,0,0
502955,539215,85032D,2699,1,15574.0,21,13,0,0
494970,539979,21192,2588,5,14979.0,21,19,0,0
533685,536408,84970L,2303,12,14307.0,21,0,0,0
497569,539572,22891,2442,6,14113.0,21,16,0,0
519888,537534,22550,1196,1,16534.0,21,5,0,0
515661,538076,21934,2307,10,15311.0,21,7,0,0
515615,538071,90087,669,1,12071.0,21,7,0,0
498138,539631,21187,2589,1,14631.0,21,16,0,0
511604,538177,22297,1172,3,17177.0,21,8,0,0
501704,539453,22644,491,2,14453.0,21,14,0,0
509341,538648,20914,2242,48,17937.0,21,10,0,0
502085,539456,84876D,332,1,16885.0,21,14,0,0
509066,538635,84985A,2196,1,17303.0,22,10,0,0
494645,539958,22104,1474,1,13958.0,21,19,0,0
498215,539631,22355,515,1,14631.0,21,16,0,0
506089,538811,20681,1808,6,13178.0,21,11,0,0
533490,536392,21889,2641,12,13705.0,21,0,0,0
503307,539250,21620,2176,24,15157.0,21,13,0,0
529502,536876,22163,1177,2,12876.0,2,2,0,0
503587,539290,22646,496,4,16271.0,21,13,0,0
535248,536561,21731,1997,12,12921.0,21,0,0,0
528118,537199,22158,22,1,15894.0,21,3,0,0
518570,537823,22207,986,2,15823.0,21,6,0,0
518434,537823,21430,2222,1,15823.0,21,6,0,0
503995,539321,22759,2151,2,14723.0,21,13,0,0
524913,537395,22911,1659,1,15356.0,21,4,0,0
501429,539451,21826,804,1,13451.0,21,14,0,0
521190,537640,20966,2096,1,12640.0,7,5,0,0
506771,538860,22630,743,2,17757.0,21,11,0,0
527339,537137,21154,1970,8,16327.0,21,3,0,0
514796,538040,85099B,1265,3,16520.0,21,7,0,0
504297,538903,22030,2417,12,13496.0,21,12,0,0
509357,538651,22262,862,1,15311.0,21,10,0,0
534996,536544,22862,1372,2,17544.0,21,0,0,0
535686,536592,21879,1180,1,16592.0,21,0,0,0
507373,538890,22755,2344,6,12867.0,21,11,0,0
511304,538503,22423,2001,16,17188.0,21,9,0,0
508100,538524,90209C,1751,3,12524.0,8,10,0,0
507811,538524,21992,2544,4,12524.0,8,10,0,0
515406,538071,22659,1389,2,12071.0,21,7,0,0
511100,538517,22560,2479,4,17618.0,21,9,0,0
522371,537638,22945,576,1,15638.0,21,5,0,0
511717,538177,22731,40,1,17177.0,21,8,0,0
508797,538625,22905,441,6,14544.0,21,10,0,0
502763,539181,22727,105,1,12748.0,21,13,0,0
504977,539030,84836,2706,72,13089.0,21,12,0,0
533837,536412,21711,930,1,17920.0,21,0,0,0
520301,537623,22438,209,3,15858.0,21,5,0,0
523317,537240,21698,1490,1,16240.0,21,4,0,0
496530,539744,85035A,1004,1,15744.0,21,17,0,0
505082,539039,21984,1611,12,13124.0,5,12,0,0
502435,539079,15036,169,12,17496.0,21,13,0,0
494860,539958,22962,1241,1,13958.0,21,19,0,0
508026,538524,84031B,508,3,12524.0,8,10,0,0
502205,539395,22848,407,6,12471.0,8,14,0,0
515857,538095,22494,809,2,17097.0,17,7,0,0
507954,538524,22743,1414,1,12524.0,8,10,0,0
520325,537623,22798,136,4,15858.0,21,5,0,0
515732,538078,84991,78,24,16255.0,21,7,0,0
524754,537389,22812,1601,2,17757.0,21,4,0,0
500342,539436,21974,2156,1,16436.0,21,14,0,0
499624,539404,22961,1242,1,17315.0,21,14,0,0
510880,538508,85049E,2102,2,15998.0,21,9,0,0
531013,536876,22785,2381,1,12876.0,2,2,0,0
501280,539451,84375,2139,1,13451.0,21,14,0,0
499412,539328,84817,698,24,13854.0,21,14,0,0
495090,539988,82613A,1432,1,18116.0,21,19,0,0
533316,536373,21871,2098,6,17850.0,21,0,0,0
517304,537759,82482,2647,6,13126.0,21,6,0,0
508827,538625,22152,1843,24,14544.0,21,10,0,0
504141,539213,22501,1707,2,12877.0,21,13,0,0
530671,536988,21918,2112,1,17238.0,21,2,0,0
497028,539738,22456,1527,2,14738.0,21,17,0,0
510179,538374,84029G,1293,2,14159.0,21,9,0,0
499326,539434,22847,405,1,17434.0,21,14,0,0
520469,537633,22752,2124,1,17633.0,21,5,0,0
529176,536862,22358,1287,3,15862.0,21,2,0,0
512547,538250,22566,883,1,18118.0,21,8,0,0
533180,536615,22120,2581,3,14047.0,21,1,0,0
520397,537626,71477,626,12,12347.0,9,5,0,0
535007,536544,17012C,1586,1,17544.0,21,0,0,0
526899,537126,20956,1878,1,18118.0,21,3,0,0
523099,537239,22310,1227,6,18219.0,21,4,0,0
516873,C538109,22780,1358,-4,16042.0,21,7,0,0
510817,538508,21833,445,6,15998.0,21,9,0,0
524069,537346,22818,459,12,15301.0,21,4,0,0
507055,538877,22637,1714,16,14877.0,21,11,0,0
530558,536982,85049E,2102,22,14982.0,21,2,0,0
501012,539437,84949,2279,1,13437.0,21,14,0,0
502202,539453,84631,982,2,14453.0,21,14,0,0
519376,537840,22423,2001,2,13531.0,21,6,0,0
531105,536876,21216,2118,1,12876.0,2,2,0,0
529838,536876,16225,1917,1,12876.0,2,2,0,0
510766,538507,22157,123,24,15547.0,21,9,0,0
519399,537823,22623,402,1,15823.0,21,6,0,0
500916,539437,22905,441,3,13437.0,21,14,0,0
520041,537604,22514,546,6,13488.0,21,5,0,0
516640,538171,22558,616,4,17530.0,21,7,0,0
513383,538349,47566,1670,2,16349.0,21,8,0,0
515726,538078,22667,1920,3,16255.0,21,7,0,0
505417,539075,21086,2254,1,17189.0,21,12,0,0
498499,539649,22841,2071,1,16649.0,21,16,0,0
518200,537822,21080,2213,12,13523.0,21,6,0,0
497270,539492,22470,1173,1,16492.0,21,16,0,0
494683,539958,90019C,2268,1,13958.0,21,19,0,0
500208,539434,84029E,2000,2,17434.0,21,14,0,0
532193,536753,22633,1135,6,17850.0,21,1,0,0
513682,538354,22524,535,10,16873.0,21,8,0,0
507145,538880,71477,626,1,15880.0,21,11,0,0
517185,537693,22910,1662,6,12441.0,7,6,0,0
519161,537862,22158,22,8,12971.0,21,6,0,0
511642,538177,22478,246,1,17177.0,21,8,0,0
522117,537666,21731,1997,2,13666.0,21,5,0,0
528372,537208,21592,2019,2,15889.0,21,3,0,0
511819,538177,85017B,834,1,17177.0,21,8,0,0
533278,536367,84969,399,6,13047.0,21,0,0,0
497311,539492,21261,1087,1,16492.0,21,16,0,0
503580,539285,21498,1989,25,15366.0,21,13,0,0
522696,537237,21983,1605,1,12237.0,21,4,0,0
514353,537955,22158,22,1,16782.0,21,7,0,0
528020,537196,21313,1031,1,15426.0,21,3,0,0
513065,538349,21673,2615,2,16349.0,21,8,0,0
514128,537882,22804,1770,32,15079.0,21,7,0,0
526732,537058,22952,77,24,13269.0,21,3,0,0
494470,539957,22555,1848,12,12585.0,8,19,0,0
505247,539047,22619,2186,4,15290.0,21,12,0,0
532109,536749,20894,1136,3,17976.0,21,1,0,0
501475,539451,22135,1464,1,13451.0,21,14,0,0
527615,537144,22158,22,1,15880.0,21,3,0,0
520137,537608,22577,2645,8,15024.0,21,5,0,0
513272,538349,22603,582,1,16349.0,21,8,0,0
494548,539958,21484,524,1,13958.0,21,19,0,0
508278,538566,21530,688,1,15566.0,21,10,0,0
529965,536876,21889,2641,4,12876.0,2,2,0,0
513378,538349,46776A,2665,1,16349.0,21,8,0,0
529151,536862,21156,2018,6,15862.0,21,2,0,0
494626,539958,21934,2307,19,13958.0,21,19,0,0
504350,538917,22854,658,2,17449.0,21,12,0,0
529589,536876,22549,1710,2,12876.0,2,2,0,0
503669,539294,72802B,1571,1,15532.0,21,13,0,0
513073,538349,21741,639,1,16349.0,21,8,0,0
516621,538171,21156,2018,1,17530.0,21,7,0,0
519104,537855,22637,1714,4,15996.0,21,6,0,0
512705,538307,21454,1644,2,14667.0,21,8,0,0
527546,537144,21326,93,12,15880.0,21,3,0,0
507315,538886,21207,2304,12,13846.0,21,11,0,0
523786,537254,47559B,2449,2,15898.0,21,4,0,0
510767,538507,84836,2706,12,15547.0,21,9,0,0
497288,539492,22629,2374,1,16492.0,21,16,0,0
498387,539641,84836,2706,12,15311.0,21,16,0,0
511725,538177,22753,2357,1,17177.0,21,8,0,0
510798,538507,82494L,2643,6,15547.0,21,9,0,0
527430,537140,22352,1391,1,12748.0,21,3,0,0
507676,538524,20668,734,6,12524.0,8,10,0,0
524767,537390,84946,143,6,16658.0,21,4,0,0
512478,538211,22834,1130,12,17690.0,21,8,0,0
527319,537136,21985,1609,12,12748.0,21,3,0,0
507792,538524,21915,1945,1,12524.0,8,10,0,0
503520,539275,22909,2140,36,13408.0,21,13,0,0
531004,536864,22625,1949,1,16864.0,21,2,0,0
495822,539718,22183,435,1,14718.0,21,17,0,0
514709,538035,22784,1300,1,16065.0,21,7,0,0
509951,538368,22420,1363,1,15503.0,21,9,0,0
496322,539738,22386,1263,2,14738.0,21,17,0,0
516136,538148,84945,1513,6,13148.0,21,7,0,0
517788,537781,22637,1714,1,17341.0,21,6,0,0
529042,536852,22539,1459,24,12686.0,7,2,0,0
533366,536380,22961,1242,24,17809.0,21,0,0,0
535657,536592,21700,237,1,16592.0,21,0,0,0
528329,537205,21035,2212,6,13034.0,21,3,0,0
531014,536982,21523,752,2,14982.0,21,2,0,0
514955,538067,22746,1872,1,15288.0,21,7,0,0
516965,537674,22147,873,12,15628.0,21,6,0,0
529547,536876,22352,1391,1,12876.0,2,2,0,0
498300,539631,22546,1462,1,14631.0,21,16,0,0
520527,537638,20735,283,1,15638.0,21,5,0,0
527732,537155,21785,1912,1,12748.0,21,3,0,0
508926,538629,22940,874,2,17799.0,21,10,0,0
528508,537212,22346,1684,12,12720.0,8,3,0,0
510622,538453,22166,2569,1,16779.0,21,9,0,0
498095,539628,72351A,2256,12,18097.0,21,16,0,0
533486,536390,85099B,1265,100,17511.0,21,0,0,0
515927,538104,21696,2351,6,17950.0,21,7,0,0
501833,539453,90000D,634,1,14453.0,21,14,0,0
507786,538524,21900,1281,2,12524.0,8,10,0,0
516802,538071,79321,550,1,12071.0,21,7,0,0
528829,537224,22144,563,3,13174.0,21,3,0,0
517449,537769,21733,1944,1,15021.0,21,6,0,0
515971,538113,85185B,1782,6,15811.0,21,7,0,0
505514,C539037,84792,826,-24,12666.0,21,12,0,0
523202,537240,22697,1099,8,16240.0,21,4,0,0
507662,538523,21890,2093,6,13198.0,21,10,0,0
496572,539745,22385,1267,1,17745.0,21,17,0,0
529103,536859,21878,1627,3,12841.0,21,2,0,0
522013,537666,90214C,1337,5,13666.0,21,5,0,0
511586,538177,22196,2335,5,17177.0,21,8,0,0
513003,538349,21108,843,2,16349.0,21,8,0,0
506881,538866,20966,2096,3,17841.0,21,11,0,0
523447,537240,22297,1172,1,16240.0,21,4,0,0
534647,536544,21811,1146,1,17544.0,21,0,0,0
507008,538877,21912,2555,4,14877.0,21,11,0,0
504586,538992,22835,1208,2,15950.0,21,12,0,0
503732,539300,22382,1386,1,14300.0,21,13,0,0
503750,539305,21098,583,12,14334.0,21,13,0,0
518477,537823,21829,730,3,15823.0,21,6,0,0
522305,537638,21906,1702,2,15638.0,21,5,0,0
533733,536409,90199C,67,1,17908.0,21,0,0,0
535565,536592,17012E,1587,1,16592.0,21,0,0,0
519175,537864,85099B,1265,20,16700.0,21,6,0,0
498315,539631,85049E,2102,1,14631.0,21,16,0,0
517522,537772,22037,2048,12,18043.0,21,6,0,0
496704,539750,20960,2578,7,13750.0,21,17,0,0
516951,537672,21041,1971,6,13050.0,21,6,0,0
502041,539454,21622,2559,5,17377.0,21,14,0,0
532132,536749,22371,97,2,17976.0,21,1,0,0
515650,538073,16016,1306,2,17816.0,21,7,0,0
518297,537823,84997D,532,1,15823.0,21,6,0,0
503216,539246,20886,400,1,14606.0,21,13,0,0
500634,539437,20931,366,2,13437.0,21,14,0,0
518198,537822,22072,1984,4,13523.0,21,6,0,0
519874,537534,22624,1226,1,16534.0,21,5,0,0
534022,536464,21985,1609,1,17968.0,21,0,0,0
502130,539459,82494L,2643,12,12839.0,21,14,0,0
519845,537534,22682,954,1,16534.0,21,5,0,0
505890,538796,22348,2439,12,17041.0,21,11,0,0
529559,536876,22380,2475,2,12876.0,2,2,0,0
517352,537764,20961,2391,1,16893.0,21,6,0,0
532863,536821,22425,818,2,17757.0,21,1,0,0
500766,539437,22096,1803,1,13437.0,21,14,0,0
517358,537764,22601,580,1,16893.0,21,6,0,0
529781,536876,85049E,2102,5,12876.0,2,2,0,0
508531,538566,22603,582,1,15566.0,21,10,0,0
527574,537144,22295,1168,3,15880.0,21,3,0,0
498317,539631,90018A,2287,1,14631.0,21,16,0,0
516103,538148,22431,2573,1,13148.0,21,7,0,0
512290,538205,21499,365,25,12748.0,21,8,0,0
527792,537159,35598B,261,1,14527.0,21,3,0,0
505464,539036,22423,2001,3,14913.0,21,12,0,0
509243,538638,84946,143,6,17231.0,21,10,0,0
524386,537370,22558,616,1,13155.0,21,4,0,0
520302,537623,22845,2532,1,15858.0,21,5,0,0
530282,536973,22116,1435,4,17787.0,21,2,0,0
505656,538709,21240,355,3,16442.0,21,11,0,0
496242,539737,84029E,2000,1,14737.0,21,17,0,0
527204,537135,22732,46,6,17059.0,21,3,0,0
528802,537224,22156,1167,5,13174.0,21,3,0,0
496558,539745,22200,984,1,17745.0,21,17,0,0
507238,538883,82583,1205,2,14883.0,21,11,0,0
509758,538566,37370,2006,1,15566.0,21,10,0,0
522263,537666,22941,572,1,13666.0,21,5,0,0
533201,536746,22767,2485,2,16510.0,21,1,0,0
533138,C536822,22847,405,-2,14625.0,21,1,0,0
515315,538071,22352,1391,1,12071.0,21,7,0,0
501155,539446,84012,1406,24,12705.0,8,14,0,0
497034,539663,22634,539,3,17961.0,21,17,0,0
526668,537055,22667,1920,2,16814.0,21,3,0,0
502449,539080,22937,199,6,16607.0,21,13,0,0
499537,539353,21389,1223,12,12782.0,16,14,0,0
521620,537648,84050,1775,12,12839.0,21,5,0,0
509775,538524,22795,2423,2,12524.0,8,10,0,0
535720,536592,22086,1657,22,16592.0,21,0,0,0
514684,538035,22952,77,6,16065.0,21,7,0,0
533441,536388,22464,1152,12,16250.0,21,0,0,0
527902,537192,22639,2169,1,16402.0,21,3,0,0
513145,538349,22109,987,7,16349.0,21,8,0,0
501572,539451,22722,2187,10,13451.0,21,14,0,0
532661,536797,22632,1133,12,16770.0,21,1,0,0
525774,537434,22909,2140,10,17434.0,21,4,0,0
509350,538651,22891,2442,2,15311.0,21,10,0,0
512484,538240,21733,1944,6,16062.0,21,8,0,0
521276,537642,21889,2641,1,17642.0,21,5,0,0
505655,538709,21098,583,1,16442.0,21,11,0,0
519791,537484,84978,1144,36,14733.0,21,5,0,0
535683,536592,21868,1884,2,16592.0,21,0,0,0
516880,C538115,22251,245,-9,16817.0,21,7,0,0
499939,539434,21314,2329,4,17434.0,21,14,0,0
520402,537626,22774,1934,12,12347.0,9,5,0,0
507291,538884,22891,2442,1,15884.0,21,11,0,0
